channel_id,channel_name,video_id,title,scheduled_at,actual_start,time_diff
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,2yvw4oEpWJw,【Deep Rock Galactic】why all games are about grinding now?!【Kaela / Moona / Anya / Zeta | hololiveID】,2023-01-26T04:00:00Z,2023-01-26T04:01:10Z,70
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,-ewKS2cNWNI,【Minecraft】back to the quartz business ⛏️【Kaela Kovalskia / hololiveID】,2023-01-25T13:15:00Z,2023-01-25T13:16:27Z,87
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,H4ivaH4eNK0,【League of Legends: Wild Rift】#31 playing several games before going back to work【ElaOnDuty】,2023-01-24T14:30:00Z,2023-01-24T14:31:53Z,113
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,359M_p-uKTA,【Minecraft】hmmm.. hehe hehe ⛏️【Kaela Kovalskia / hololiveID】,2023-01-24T03:00:00Z,2023-01-24T03:05:54Z,354
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,1FJWvbnE9Lc,【Minecraft】aaaaaaaa i need a lot of materials for my base ⛏️【Kaela Kovalskia / hololiveID】,2023-01-23T14:00:00Z,2023-01-23T14:00:14Z,14
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,g1DYi5HUmm4,【Minecraft】101 how to stay focus and not getting distracted【Kaela Kovalskia / hololiveID】,2023-01-22T14:30:00Z,2023-01-22T14:33:50Z,230
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,QseOKLcW4Ds,【PlayStation 5】Good Wish Hunting 💰 The Last of Us Part 1?! 😲【Kaela Kovalskia / hololiveID】,2023-01-22T04:00:00Z,2023-01-22T04:01:07Z,67
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,RYg73XYYe74,【Phasmophobia】chill before sleb to 400【Kaela Kovalskia / hololiveID】,2023-01-21T13:45:00Z,2023-01-21T13:48:52Z,232
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,vPd8D1QhSWk,【Guts and Glory】kriiiing... kriiingg.. kriing.. 🚲🚲🚲【Kaela Kovalskia / hololiveID】,2023-01-21T08:15:00Z,2023-01-21T08:16:21Z,81
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,bazG1-zr1gc,"【Free Talk】ehe. just talk, no game tonight【Kaela Kovalskia / hololiveID】",2023-01-20T15:15:00Z,2023-01-20T15:15:52Z,52
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,1tU5n16tUKs,【Deep Rock Galactic】drill all the way【Kaela / Moona / Kobo / Zeta | hololiveID】,2023-01-19T13:00:00Z,2023-01-19T13:01:31Z,91
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,Faq-s8So2YY,【Minecraft】SET SAIL!! ⛵ ngeeeeeeeng diamond armor today!!【Kaela Kovalskia / hololiveID】,2023-01-19T03:15:00Z,2023-01-19T03:08:49Z,-371
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,Cy9eKtfVCCw,【Minecraft】new journey starts! learning minecraft... 📚【Kaela Kovalskia / hololiveID】,2023-01-18T14:15:00Z,2023-01-18T14:08:56Z,-364
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,WgK1HQnZPsg,【Burger Bistro Story】the business must grow【Kaela Kovalskia / hololiveID】,2023-01-18T07:00:00Z,2023-01-18T07:00:42Z,42
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,r6wJhDazN6g,【League of Legends: Wild Rift】#30 i&#39;m back for the new season【ElaOnDuty】,2023-01-17T13:30:00Z,2023-01-17T13:33:35Z,215
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,WIQ-5NlObN8,【Burger Bistro Story】i know the best burger recipe【Kaela Kovalskia / hololiveID】,2023-01-16T15:00:00Z,2023-01-16T15:02:09Z,129
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,_BYU5aCDZ7w,【PEJUANG SENIN】#34 wake up! it&#39;s Monday!!🌞【Kaela&#39;s Monday Warrior】,2023-01-15T23:15:00Z,2023-01-15T23:16:43Z,103
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,0jpRKp8HANM,【Minecraft】journey to the north【Kaela Kovalskia / hololiveID】,2023-01-14T23:30:00Z,2023-01-14T23:30:24Z,24
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,W4jIvkbTN1I,"【No Time To Explain Remastered】no explanation needed, just play it【Kaela Kovalskia / hololiveID】",2023-01-14T08:00:00Z,2023-01-14T08:02:05Z,125
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,BT0HmaXSiz8,【Phasmophobia】this is gacha night【Kaela Kovalskia / hololiveID】,2023-01-13T15:15:00Z,2023-01-13T15:16:22Z,82
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,IAGtgnq7e7E,"【Minecraft】finally, i can explore wooooo【Kaela Kovalskia / hololiveID】",2023-01-13T05:45:00Z,2023-01-13T05:46:28Z,88
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,PsdcOlnTep4,【Deep Rock Galactic】chaotic OMET playing new game【Kaela / Anya | hololiveID】,2023-01-12T13:15:00Z,2023-01-12T13:17:04Z,124
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,6813ARFjKAU,【OmniBus】i need to complete this today AAAAAAAA【Kaela Kovalskia / hololiveID】,2023-01-12T10:15:00Z,2023-01-12T10:04:34Z,-626
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,g29WSWxwT0A,【OmniBus】i have 3 hours to complete this game aaaaaaaaaaaa【Kaela Kovalskia / hololiveID】,2023-01-12T06:00:00Z,2023-01-12T06:01:04Z,64
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,t9k1EEp1Obs,"【OmniBus】you want racing, i play this game【Kaela Kovalskia / hololiveID】",2023-01-11T13:15:00Z,2023-01-11T13:16:36Z,96
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,2Pwb7xCVDjo,【Phasmophobia】relax and chill【Kaela Kovalskia / hololiveID】,2023-01-10T14:45:00Z,2023-01-10T14:45:12Z,12
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,XbCf3MXK9f0,【Forager】#3 never enough time【Kaela Kovalskia / hololiveID】,2023-01-09T13:00:00Z,2023-01-09T13:00:57Z,57
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,Fno6z4UpmNs,【Forager】#2 how far can i go?【Kaela Kovalskia / hololiveID】,2023-01-09T05:45:00Z,2023-01-09T05:45:33Z,33
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,gYPdxGQO-gc,【Minecraft】last part. 100.000 stones tonight or... more? ⛏️【Kaela Kovalskia / hololiveID】,2023-01-07T13:15:00Z,2023-01-07T13:16:37Z,97
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,BaN0l-PmbvA,【MARIO KART 8DX】one last ride #12【Kaela Kovalskia / hololiveID】,2023-01-06T14:30:00Z,2023-01-06T14:30:46Z,46
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,4_1ahiD2DNk,【Minecraft】destroying mountains part. 3【Kaela Kovalskia / hololiveID】,2023-01-06T03:10:00Z,2023-01-06T03:10:20Z,20
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,5UCdsfpZ60I,【MARIO KART 8DX】two more days... #11【Kaela Kovalskia / hololiveID】,2023-01-05T13:15:00Z,2023-01-05T13:16:25Z,85
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,A9FGjcxb1bE,【Minecraft】 destroying islands part. 2 because why not【Kaela Kovalskia / hololiveID】,2023-01-05T06:15:00Z,2023-01-05T06:15:35Z,35
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,4dOq11Ttllo,【MARIO KART 8DX】last game doko? #10【Kaela Kovalskia / hololiveID】,2023-01-04T16:15:00Z,2023-01-04T16:22:13Z,433
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,-F5-fElqs80,【Minecraft】just a casual 4am destroying islands【Kaela Kovalskia / hololiveID】,2023-01-03T21:30:00Z,2023-01-03T21:42:07Z,727
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,YXidDlh-qto,【JellyCar Worlds】lets complete this game😎【Kaela Kovalskia / hololiveID】,2023-01-02T14:30:00Z,2023-01-02T14:32:58Z,178
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,dho9ot6Au2k,【MARIO KART 8DX】practice #8【Kaela Kovalskia / hololiveID】,2023-01-02T03:00:00Z,2023-01-02T03:00:45Z,45
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,-5u5XHd7vMc,【PEJUANG SENIN】#33 FIRST MONDAY IN 2023!!!🌞【Kaela&#39;s Monday Warrior】,2023-01-01T23:15:00Z,2023-01-01T23:15:52Z,52
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,rLpDtg7AzpM,【MARIO KART 8DX】practice #7【Kaela Kovalskia / hololiveID】,2023-01-01T13:15:00Z,2023-01-01T13:17:31Z,151
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,jltMzo409LI,【JellyCar Worlds】OWWPENNNNNN.... KLOOOOSSS【Kaela Kovalskia / hololiveID】,2023-01-01T07:00:00Z,2023-01-01T07:33:34Z,2014
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,J5tRFtGG-0E,【Donation Reading + Free Talk】HAPPY 2023 🥳🎉【Kaela Kovalskia / hololiveID】,2023-01-01T03:10:00Z,2023-01-01T03:10:33Z,33
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,eEpvs00FKDg,【New Year Countdown】CLAIM YOUR 2023 BOOSTER PACK HERE!!!! 🎉😮🎉😮🎉【Kaela Kovalskia / hololiveID】,2022-12-31T16:00:00Z,2022-12-31T16:01:23Z,83
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,oGxeKMHoJIw,【MARIO KART 8DX】practice #6【Kaela Kovalskia / hololiveID】,2022-12-31T09:00:00Z,2022-12-31T09:01:38Z,98
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,ezVSMLZTvpI,【Super Magbot】aaaaaaaaaaaaaaaaaa【Kaela Kovalskia / hololiveID】,2022-12-31T04:00:00Z,2022-12-31T04:00:19Z,19
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,pBQz8bCruXE,【Mario Party Superstars】not a chaos party【Kaela / Kobo / Zeta | hololiveID】,2022-12-30T14:00:00Z,2022-12-30T14:01:39Z,99
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,0YXPBvFmqmI,【FIFA23】#5 time for the trophy!!! ⚽🏆【Kaela Kovalskia / hololiveID】,2022-12-30T03:00:00Z,2022-12-30T03:00:32Z,32
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,RecrtCiymw0,"【Who&#39;s Who?】u, sus. with Kaeluarga!!! 👀【Kaela Kovalskia / hololiveID】",2022-12-29T13:00:00Z,2022-12-29T13:00:29Z,29
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,jOD_nJy_-Cs,【MARIO KART 8DX】practice together part.2 🙇‍♀️【Kaela Kovalskia / hololiveID】,2022-12-29T09:00:00Z,2022-12-29T09:00:14Z,14
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,Js21DUlNVb4,【HoloCure】#15 catching up before the updates【Kaela Kovalskia / hololiveID】,2022-12-29T03:30:00Z,2022-12-29T03:29:44Z,-16
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,O-Si8ZCpdUc,【MARIO KART 8DX】practice together🙇‍♀️【Kaela Kovalskia / hololiveID】,2022-12-28T13:00:00Z,2022-12-28T13:00:15Z,15
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,Oym_Np1lnS8,【FIFA23】#4 GOAAAAALLLLL ⚽【Kaela Kovalskia / hololiveID】,2022-12-28T03:00:00Z,2022-12-28T03:05:42Z,342
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,NtiQwY5W3Ws,【Chicken Feet】horror game with a chicken inside【Kaela Kovalskia / hololiveID】,2022-12-27T13:30:00Z,2022-12-27T13:30:56Z,56
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,RMCZ-xIvW9U,【Need for Speed™ Unbound】first try?🏎️【Kaela Kovalskia / hololiveID】,2022-12-26T13:00:00Z,2022-12-26T13:00:15Z,15
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,1rqFWJJS8g4,【Phasmophobia】kinda miss this game 👋【Kaela Kovalskia / hololiveID】,2022-12-26T06:00:00Z,2022-12-26T06:00:52Z,52
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,Eb4oRPbbL4E,【Pro Gymnast Simulator】flying without wings【Kaela Kovalskia / hololiveID】,2022-12-26T02:00:00Z,2022-12-26T02:01:20Z,80
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,3Fil_1lvG0E,【PEJUANG SENIN】#32 HAPPY HOLIDAY!! 🌞🎄【Kaela&#39;s Monday Warrior】,2022-12-25T23:15:00Z,2022-12-25T23:15:48Z,48
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,jRNiBYxvJsE,【Please Fix The Road】new game and it&#39;s relaxing【Kaela Kovalskia / hololiveID】,2022-12-25T04:00:00Z,2022-12-25T04:00:45Z,45
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,FhP9LqaAjpw,"【Phasmophobia】not a comedy night, i guess..【Kaela / Iofi / Anya / Zeta | hololiveID】",2022-12-24T13:00:00Z,2022-12-24T13:01:47Z,107
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,6wcEFGWCnVc,【Pokemon Scarlet】Shiny Salt ✨🧂【Kaela Kovalskia / hololiveID】,2022-12-24T07:00:00Z,2022-12-24T06:59:50Z,-10
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,-iXUGFbdgZs,【MARIO KART 8DX】newbie practice 🙇‍♀️【Kaela Kovalskia / hololiveID】,2022-12-23T21:15:00Z,2022-12-23T21:14:46Z,-14
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,060l2xAuMpc,【Minecraft】choosing gifts!! (part 2) 🎄🎁 + explore new places!!【Kaela Kovalskia / hololiveID】,2022-12-23T05:00:00Z,2022-12-23T05:00:34Z,34
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,daY6FlVdrtI,【Minecraft】choosing gifts!! 🎄🎁【Kaela Kovalskia / hololiveID】,2022-12-22T14:00:00Z,2022-12-22T14:06:58Z,418
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,bE3kotb9Evc,【JellyCar Worlds】you will love this game no clickbait 🚗【Kaela Kovalskia / hololiveID】,2022-12-21T13:30:00Z,2022-12-21T13:30:14Z,14
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,o68emwibz20,【Pokemon Scarlet】Get Some Shiny ✨🧂【Kaela Kovalskia / hololiveID】,2022-12-21T07:00:00Z,2022-12-21T07:00:12Z,12
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,R9bB01CGS4M,【Pokemon Scarlet】Shiny Ralts Day ❓❓ 【Kaela Kovalskia / hololiveID】,2022-12-20T07:05:00Z,2022-12-20T07:06:12Z,72
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,dopLLW65zPk,【Rust】i wanna do a lot of things but【Kaela Kovalskia / hololiveID】,2022-12-19T14:00:00Z,2022-12-19T14:00:34Z,34
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,v_YsKQs4FrA,【MARIO KART 8DX】how to play this game...【Kaela Kovalskia / hololiveID】,2022-12-15T21:15:00Z,2022-12-15T21:15:48Z,48
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,hEb-IX_sYAo,"【Minecraft】idk, just wanna enjoying the nether【Kaela Kovalskia / hololiveID】",2022-12-19T04:00:00Z,2022-12-19T04:00:55Z,55
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,asP79kXwsvo,【PEJUANG SENIN】#31 u gud? 🌞【Kaela&#39;s Monday Warrior】,2022-12-18T23:15:00Z,2022-12-18T23:15:22Z,22
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,gnL0F7nXOJo,【Rust】just checking and let&#39;s see what we can do in 4 hours 🕓【Kaela Kovalskia / hololiveID】,2022-12-18T05:00:00Z,2022-12-18T05:00:09Z,9
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,pGcVNc5RGBQ,【Minecraft】ONE WEEK TO GO......【Kaela Kovalskia / hololiveID】,2022-12-17T14:00:00Z,2022-12-17T14:00:27Z,27
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,O0RckU4wssk,【Lil Gator Game】not an Elagator 🐊【Kaela Kovalskia / hololiveID】,2022-12-15T13:30:00Z,2022-12-15T13:30:02Z,2
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,kR_V81qx2MY,【Rust】building the simplest base ever. (part 2)【Kaela Kovalskia / hololiveID】,2022-12-14T13:30:00Z,2022-12-14T13:30:09Z,9
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,IUiimWYb06E,【Rust】woooooo rust is back 💪【Kaela Kovalskia / hololiveID】,2022-12-14T04:15:00Z,2022-12-14T04:14:46Z,-14
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,fFMch8EgIz8,【Pokemon Scarlet】Shiny Quaxly Day ❓❓ 【Kaela Kovalskia / hololiveID】,2022-12-13T13:00:00Z,2022-12-13T13:00:18Z,18
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,vAm8UYwBPS8,"【Raft】sailing now, speedrunning all deadlines tonight 🤞【Kaela Kovalskia / hololiveID】",2022-12-12T04:00:00Z,2022-12-12T04:00:00Z,0
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,6hJEmc5rVCs,【Tetris 99】a nice day to drop some blocks【Kaela Kovalskia / hololiveID】,2022-12-11T08:30:00Z,2022-12-11T08:31:33Z,93
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,qLd4E5RJidU,【Pokemon Scarlet】TODAY IS THE DAY ❗❗ 【Kaela Kovalskia / hololiveID】,2022-12-10T13:08:00Z,2022-12-10T13:08:14Z,14
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,H5dBoA6TUg4,【Raft】missing the sea ⛵ 【Kaela Kovalskia / hololiveID】,2022-12-09T14:00:00Z,2022-12-09T14:00:43Z,43
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,9j-HWxmzQT8,【Pokemon Scarlet】get that shiny【Kaela Kovalskia / hololiveID】,2022-12-08T13:40:00Z,2022-12-08T13:39:33Z,-27
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,5J6ShD_zWog,【HoloDive】checking on new update【Kaela Kovalskia / hololiveID】,2022-12-08T08:00:00Z,2022-12-08T08:00:11Z,11
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,ydXQmUsKmsQ,【HoloCure】#14 progress progress progress progress【Kaela Kovalskia / hololiveID】,2022-12-07T14:00:00Z,2022-12-07T14:00:12Z,12
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,qdYHpCBL-Og,"【Need for Speed™ Unbound】yes, first try.【Kaela Kovalskia / hololiveID】",2022-12-06T15:00:00Z,2022-12-06T15:00:47Z,47
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,7bGwqyDMDrM,【A Little to the Left】r u satisfied? 👁️👄👁️【Kaela Kovalskia / hololiveID】,2022-12-06T04:00:00Z,2022-12-06T04:00:41Z,41
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,t56JFLb5DAE,【Arcade Paradise】arcade means everything 🕹️【Kaela Kovalskia / hololiveID】,2022-12-05T14:00:00Z,2022-12-05T14:00:06Z,6
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,OLtEdLmghos,【Ghost Exorcism INC.】1st time playing.... i have no idea【Kaela / Anya / Iofi / Risu | hololiveID】,2022-12-05T08:00:00Z,2022-12-05T08:06:01Z,361
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,o25H3VF-2YU,【Don&#39;t Starve Together】survival ability at it finest 🪓【Kaela x Moona | hololiveID】,2022-12-05T02:00:00Z,2022-12-05T02:00:24Z,24
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,Q3fTxEkV1wk,【PEJUANG SENIN】#30 morning talk!! wakey-wakey~☀️【Kaela&#39;s Monday Warrior】,2022-12-04T23:15:00Z,2022-12-04T23:15:20Z,20
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,I_OWDrs8J-8,"【Pokemon Scarlet】shiny charmander, shiny charm doko?【Kaela Kovalskia / hololiveID】",2022-12-03T14:00:00Z,2022-12-03T14:00:35Z,35
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,vVv7IWhdudA,【Phasmophobia】this gonna be fun 😇【Kaela / Baelz / Fauna / Mumei | hololive】,2022-12-03T03:00:00Z,2022-12-03T03:01:10Z,70
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,yWtDw3NHiV8,【Phasmophobia】last prep before the collab! 👻【Kaela Kovalskia / hololiveID】,2022-12-02T14:00:00Z,2022-12-02T14:00:54Z,54
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,rfgmWQBHk9I,【It Takes Two】dream team ❓【Kaela x Kronii | hololive】,2022-12-02T03:00:00Z,2022-12-02T03:01:37Z,97
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,5CyOAF16JE8,【FIFA23】#3 the career must go on ⚽【Kaela Kovalskia / hololiveID】,2022-11-30T14:15:00Z,2022-11-30T14:17:47Z,167
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,j_ZDqDq00Ys,【Pokemon Scarlet】focus raiding ⭐⭐⭐⭐⭐【Kaela Kovalskia / hololiveID】,2022-11-30T01:45:00Z,2022-11-30T01:45:32Z,32
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,xfg8d44UXck,"【Her Name Was Fire】yeay, a new game!!【Kaela Kovalskia / hololiveID】",2022-11-29T13:30:00Z,2022-11-29T13:30:50Z,50
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,1UQGdhN1EhU,【Phasmophobia】GRIND HARDER before the collab.....【Kaela Kovalskia / hololiveID】,2022-11-28T13:38:00Z,2022-11-28T13:38:06Z,6
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,b4OSw4-aaBs,【Pokemon Scarlet】#6 hatching all eggs~ 🥚 shiny??【Kaela Kovalskia / hololiveID】,2022-11-28T01:28:00Z,2022-11-28T01:39:20Z,680
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,7VW92wxH4k0,"【PEJUANG SENIN】#29 oh, hi again!☀️【Kaela&#39;s Monday Warrior】",2022-11-27T23:16:00Z,2022-11-27T23:16:20Z,20
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,OMhovE6duS0,【Among Us】hmm...【Kaela Kovalskia x hololiveID】,2022-11-27T13:00:00Z,2022-11-27T13:01:45Z,105
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,qtjXRCsOYCc,【Free Talk】the 500k celebration dono reading【Kaela Kovalskia / hololiveID】,2022-11-26T06:13:00Z,2022-11-26T06:13:51Z,51
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,ohpyMinEJ_I,"【Pokemon Scarlet】#5 fuecoco, doko???????? aaaaaaaaaa【Kaela Kovalskia / hololiveID】",2022-11-25T14:00:00Z,2022-11-25T14:00:07Z,7
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,ejOtLTZIwm0,【Minecraft】continuing the project 🎁【Kaela Kovalskia / hololiveID】,2022-11-25T01:38:00Z,2022-11-25T01:39:08Z,68
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,JcKlKL3JUrE,【Phasmophobia】finding shiny ghost【Kaela Kovalskia / hololiveID】,2022-11-24T13:04:00Z,2022-11-24T13:04:09Z,9
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,AXwLW4HlR6M,【Pokemon Scarlet】#4 shiny gacha aaaaaaaaaaaaaa【Kaela Kovalskia / hololiveID】,2022-11-23T14:09:00Z,2022-11-23T14:10:07Z,67
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,IKw4OsGWqnc,"【Minecraft】oh, long time no see【Kaela Kovalskia / hololiveID】",2022-11-23T06:23:00Z,2022-11-23T06:25:15Z,135
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,5hFijcCONrs,【FIFA23】#2 LATIEF69 against the world ⚽【Kaela Kovalskia / hololiveID】,2022-11-22T13:13:00Z,2022-11-22T13:13:27Z,27
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,E88-k0mNXfk,【Pokemon Scarlet】#3 the end.【Kaela Kovalskia / hololiveID】,2022-11-21T01:08:00Z,2022-11-21T01:09:31Z,91
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,pDxngUiOKOU,【Pokemon Scarlet】#2 wake up and play 🎮【Kaela Kovalskia / hololiveID】,2022-11-20T01:25:00Z,2022-11-20T01:25:20Z,20
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,VYycEcXMJ6E,"【Forewarned】oh, what&#39;s this game?【Kaela / Risu / Ollie / Zeta | hololiveID】",2022-11-19T13:00:00Z,2022-11-19T13:02:03Z,123
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,X87ebYfhH2g,【Pokemon Scarlet】#1 which one? 🤔【Kaela Kovalskia / hololiveID】,2022-11-18T23:11:00Z,2022-11-18T23:12:26Z,86
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,5htL5C7u5cQ,【FIFA23】touching kusa ⚽【Kaela Kovalskia / hololiveID】,2022-11-18T13:08:00Z,2022-11-18T13:09:13Z,73
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,LGuL1x3wOxk,【HoloCure】#12 two hours stream (?)【Kaela Kovalskia / hololiveID】,2022-11-16T15:00:00Z,2022-11-16T15:00:36Z,36
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia,bRrsRqo43Is,【HoloDive】OLLIE-SENPAI.... i love you【Kaela Kovalskia / hololiveID】,2022-11-16T06:33:00Z,2022-11-16T06:32:50Z,-10
